"","시간","규모","진앙(km)","위도","경도","행정구역","시군구"
"258","2018-05-16 17:31",1.2,19,37.24,127.24,"경기"," 용인시 처인구 동쪽 3km 지역"
"259","2018-05-16 21:05",1.4,17,35.78,129.21,"경북"," 경주시 남남서쪽 9km 지역"
"260","2018-05-17 5:14",1.1,12,35.79,127.48,"전북"," 진안군 동쪽 5km 지역"
"261","2018-05-17 7:16",1.8,16,37.09,129.32,"경북"," 울진군 북북서쪽 13km 지역"
"262","2018-05-18 10:49",1.8,21,33.91,126.44,"제주"," 제주시 북쪽 46km 해역"
"263","2018-05-19 21:52",1.6,0,39.37,126.24,"북한"," 평안남도 성천 북쪽 14km 지역"
"264","2018-05-20 5:55",1.4,15,35.77,129.19,"경북"," 경주시 남남서쪽 8km 지역"
"265","2018-05-20 16:33",1.8,0,34.17,125.61,"전남"," 신안군 흑산면 남남동쪽 55km 해역"
"266","2018-05-20 19:05",1.9,17,34.15,125.6,"전남"," 신안군 흑산면 남남동쪽 57km 해역"
"267","2018-05-20 22:26",1.5,13,35.76,129.19,"경북"," 경주시 남남서쪽 9km 지역"
"268","2018-05-21 3:36",1.4,14,35.95,128.75,"경북"," 경산시 북쪽 14km 지역"
"269","2018-05-21 8:25",1.2,19,36.54,128,"경북"," 상주시 북서쪽 20km 지역"
"270","2018-05-22 7:26",1.1,7,36.11,129.35,"경북"," 포항시 북구 북쪽 8km 지역"
"271","2018-05-22 16:10",1.1,5,36.12,129.37,"경북"," 포항시 북구 북쪽 9km 지역"
"272","2018-05-23 3:49",1.7,7,34.83,126.75,"전남"," 영암군 북동쪽 6km 지역"
"273","2018-05-23 20:18",1.8,12,36.81,128.75,"경북"," 봉화군 남쪽 9km 지역"
"274","2018-05-24 7:27",1.2,17,35.7,126.62,"전북"," 부안군 서남서쪽 10km 지역"
"275","2018-05-24 14:33",0.6,5,36.52,127.94,"경북"," 상주시 서북서쪽 23km 지역"
"276","2018-05-25 3:17",1.9,21,36.94,129.86,"경북"," 울진군 동쪽 41km 해역"
"277","2018-05-26 9:06",1.6,14,35.48,129.53,"울산"," 동구 동남동쪽 11km 해역"
"278","2018-05-28 5:06",1.1,11,36.76,128.83,"경북"," 안동시 북북동쪽 23km 지역"
"279","2018-05-28 14:29",1.6,14,35.77,129.18,"경북"," 경주시 남남서쪽 8km 지역"
"280","2018-05-29 5:36",1,13,35.77,129.18,"경북"," 경주시 남남서쪽 7km 지역"
"281","2018-05-31 0:49",1,11,36.11,129.36,"경북"," 포항시 북구 북쪽 8km 지역"
"282","2018-05-31 19:08",1.2,12,38.54,127.67,"북한"," 강원 회양 남남동쪽 21km 지역"
"283","2018-05-31 19:16",1.5,5,38.53,127.68,"북한"," 강원 회양 남남동쪽 21km 지역"
"284","2018-06-01 5:11",1.8,9,35.54,126.66,"전북"," 고창군 북북서쪽 12km 지역"
"285","2018-06-01 22:14",0.4,11,35.76,129.19,"경북"," 경주시 남남서쪽 9km 지역"
"286","2018-06-02 22:46",0.9,7,36.13,129.36,"경북"," 포항시 북구 북쪽 9km 지역"
"287","2018-06-03 8:43",1.9,0,39.3,126.18,"북한"," 평안남도 성천 북북서쪽 7km 지역"
"288","2018-06-03 22:14",1.1,9,38.54,127.68,"북한"," 강원 회양 남남동쪽 19km 지역"
"289","2018-06-04 3:14",0.9,6,35.84,128.59,"대구"," 남구 남서쪽 1km 지역"
"290","2018-06-04 8:33",1.1,15,35.77,129.19,"경북"," 경주시 남남서쪽 9km 지역"
"291","2018-06-04 10:50",0.6,12,35.77,129.19,"경북"," 경주시 남쪽 8km 지역"
"292","2018-06-04 21:13",0.7,6,36.1,129.34,"경북"," 포항시 북구 북쪽 6km 지역"
"293","2018-06-05 6:34",0.6,12,35.78,129.2,"경북"," 경주시 남남서쪽 7km 지역"
"294","2018-06-05 20:09",1.7,12,38.39,126.31,"북한"," 황해북도 평산 북서쪽 10km 지역"
"295","2018-06-06 11:04",1,19,36.62,127.65,"충북"," 청주시 상당구 동쪽 15km 지역"
"296","2018-06-06 21:25",1.2,11,36.58,127.82,"경북"," 상주시 서북서쪽 36km 지역"
"297","2018-06-06 22:20",1,18,35.92,129.53,"경북"," 포항시 남구 동남동쪽 18km 해역"
"298","2018-06-07 8:41",0.6,11,38.07,128.75,"강원"," 양양군 동쪽 11km 해역"
"299","2018-06-07 16:36",1.2,12,38.52,127.69,"북한"," 강원 회양 남남동쪽 22km 지역"
"300","2018-06-07 20:48",0.9,8,36.34,126.34,"충남"," 보령시 서쪽 24km 해역"
"301","2018-06-08 4:00",1.3,14,37.12,125.97,"인천"," 옹진군 덕적도 남서쪽 19km 해역"
"302","2018-06-10 3:09",1.5,8,36.08,129.32,"경북"," 포항시 북구 북서쪽 5km 지역"
"303","2018-06-10 5:14",1.3,6,36.14,129.38,"경북"," 포항시 북구 북쪽 9km 지역"
"304","2018-06-10 7:12",1.5,13,37.99,128.92,"강원"," 강릉시 북쪽 27km 해역"
"305","2018-06-10 15:06",0.8,3,36.14,127.61,"충북"," 영동군 서남서쪽 16km 지역"
"306","2018-06-12 7:05",1.3,0,33.8,125.43,"제주"," 제주시 고산 북서쪽 88km 해역"
"307","2018-06-12 23:37",0.9,13,35.21,127.97,"경남"," 진주시 서북서쪽 12km 지역"
"308","2018-06-13 0:06",0.9,16,35.76,129.19,"경북"," 경주시 남쪽 9km 지역"
"309","2018-06-13 2:36",1,16,35.77,129.18,"경북"," 경주시 남남서쪽 8km 지역"
"310","2018-06-15 2:56",1,11,35.99,127.84,"전북"," 무주군 동쪽 16km 지역"
"311","2018-06-15 10:59",1.4,7,36.11,129.37,"경북"," 포항시 북구 북쪽 8km 지역"
"312","2018-06-16 3:01",1,7,35.7,129.35,"경북"," 경주시 남동쪽 20km 지역"
"313","2018-06-17 3:42",1.1,9,35.72,129.38,"경북"," 경주시 남동쪽 20km 지역"
"314","2018-06-18 0:35",1.1,11,36.05,127.49,"충남"," 금산군 남쪽 7km 지역"
"315","2018-06-18 1:39",1.9,18,37.45,129.68,"강원"," 삼척시 동쪽 45km 해역"
"316","2018-06-18 4:58",0.5,10,35.73,129.4,"경북"," 경주시 남동쪽 21km 지역"
"317","2018-06-19 5:05",1,10,38.14,127.09,"경기"," 연천군 북북동쪽 5km 지역"
"318","2018-06-19 12:14",0.6,12,35.77,129.18,"경북"," 경주시 남남서쪽 8km 지역"
"319","2018-06-20 15:06",1.2,13,35.76,129.19,"경북"," 경주시 남남서쪽 9km 지역"
"320","2018-06-20 23:20",1,13,35.3,129.05,"경남"," 양산시 남남동쪽 4km 지역"
"321","2018-06-21 1:57",0.6,9,35.71,129.35,"경북"," 경주시 남동쪽 19km 지역"
"322","2018-06-21 21:56",1,13,35.8,129.41,"경북"," 경주시 동남동쪽 18km 지역"
"323","2018-06-23 2:48",1.2,8,36.1,129.36,"경북"," 포항시 북구 북쪽 6km 지역"
"324","2018-06-23 6:36",1.4,8,36.1,129.35,"경북"," 포항시 북구 북북서쪽 7km 지역"
"325","2018-06-23 8:50",0.9,11,36.67,128.08,"경북"," 문경시 북서쪽 13km 지역"
"326","2018-06-23 23:56",1.1,19,35.81,129.66,"경북"," 포항시 남구 남동쪽 35km 해역"
"327","2018-06-24 3:32",1.7,18,37.28,129.58,"경북"," 울진군 북북동쪽 36km 해역"
"328","2018-06-25 6:13",1.4,11,36.44,126.68,"충남"," 보령시 북북동쪽 13km 지역"
"329","2018-06-26 1:03",0.7,4,35.55,128.91,"경남"," 밀양시 동북동쪽 16km 지역"
"330","2018-06-26 22:11",1.1,5,36.72,128,"충북"," 괴산군 동남동쪽 22km 지역"
"331","2018-06-27 0:12",1.7,16,36.66,129.53,"경북"," 영덕군 북북동쪽 31km 해역"
"332","2018-06-27 7:29",1.6,18,35.68,129.73,"울산"," 동구 북동쪽 34km 해역"
"333","2018-06-29 23:20",1.6,18,34.17,125.59,"전남"," 신안군 흑산도 남남동쪽 55km 해역"
"334","2018-07-01 1:48",1.2,17,36.79,129.53,"경북"," 울진군 남남동쪽 25km 해역"
"335","2018-07-01 1:49",1.1,17,36.78,129.51,"경북"," 울진군 남남동쪽 25km 해역"
"336","2018-07-01 2:54",1.2,19,35.98,129.6,"경북"," 포항시 남구 동쪽 22km 해역"
"337","2018-07-01 9:43",1.8,17,34.39,125.51,"전남"," 신안군 흑산도 남쪽 29km 해역"
"338","2018-07-01 16:20",1.5,16,36.34,127.25,"충남"," 공주시 남동쪽 17km 지역"
"339","2018-07-02 16:19",1.9,0,37.12,129.02,"강원"," 태백시 남남동쪽 6km 지역"
"340","2018-07-02 19:38",1.4,10,37.32,128.83,"강원"," 정선군 동남동쪽 16km 지역"
"341","2018-07-03 4:47",1.8,14,35.88,126.19,"전북"," 군산시 어청도 남동쪽 34km 해역"
"342","2018-07-04 5:20",1.9,10,37.29,127.71,"경기"," 여주시 동쪽 7km 지역"
"343","2018-07-04 13:19",1.3,12,35.74,129.04,"경북"," 경주시 남서쪽 19km 지역"
"344","2018-07-04 19:37",1.7,6,36.14,129.37,"경북"," 포항시 북구 북쪽 11km 지역"
"345","2018-07-05 14:01",1.5,10,36.11,129.38,"경북"," 포항시 북구 북쪽 8km 지역"
"346","2018-07-05 14:14",1.9,0,38.81,125.78,"북한"," 황해북도 송림 동북동쪽 15km 지역"
"347","2018-07-06 2:54",1.1,10,36.09,129.34,"경북"," 포항시 북구 북북서쪽 6km 지역"
"348","2018-07-06 4:04",1.3,9,36.11,129.37,"경북"," 포항시 북구 북쪽 8km 지역"
"349","2018-07-06 14:50",1.3,16,35.77,129.17,"경북"," 경주시 남남서쪽 9km 지역"
"350","2018-07-07 8:04",1.6,15,35.76,129.19,"경북"," 경주시 남남서쪽 9km 지역"
"351","2018-07-07 19:51",1.7,13,37.97,126.26,"북한"," 개성 서쪽 27km 지역"
"352","2018-07-08 6:25",1.3,14,35.76,129.19,"경북"," 경주시 남남서쪽 9km 지역"
"353","2018-07-08 14:51",1.8,16,35.75,128.27,"경북"," 고령군 북북동쪽 3km 지역"
"354","2018-07-08 23:13",1.2,15,35.76,129.19,"경북"," 경주시 남남서쪽 9km 지역"
"355","2018-07-09 15:30",1.8,16,35.76,129.2,"경북"," 경주시 남쪽 9km 지역"
"356","2018-07-09 21:18",1.7,12,36.07,126.55,"충남"," 서천군 서쪽 13km 해역"
"357","2018-07-09 22:11",1.6,9,37.09,127.57,"경기"," 이천시 남남동쪽 24km 지역"
"358","2018-07-10 0:31",0.6,13,35.76,129.19,"경북"," 경주시 남남서쪽 9km 지역"
"359","2018-07-10 5:37",1.8,13,36.96,129.43,"경북"," 울진군 남동쪽 5km 해역"
"360","2018-07-10 19:38",0.9,14,35.76,129.19,"경북"," 경주시 남남서쪽 9km 지역"
"361","2018-07-12 0:26",1,17,36.61,127.78,"충북"," 괴산군 남쪽 23km 지역"
"362","2018-07-12 21:47",0.9,15,36.33,128.64,"경북"," 의성군 서남서쪽 6km 지역"
"363","2018-07-13 13:29",0.8,8,36.13,129.36,"경북"," 포항시 북구 북쪽 10km 지역"
"364","2018-07-13 23:17",1,10,37.29,127.71,"경기"," 여주시 동쪽 7km 지역"
"365","2018-07-14 8:54",1.6,12,36.1,129.35,"경북"," 포항시 북구 북북서쪽 7km 지역"
"366","2018-07-14 14:19",1.3,8,35.51,126.98,"전북"," 순창군 북서쪽 21km 지역"
"367","2018-07-14 15:45",1.1,9,34.49,126.05,"전남"," 진도군 서쪽 20km 지역"
"368","2018-07-16 12:35",1.6,8,36.11,129.36,"경북"," 포항시 북구 북쪽 8km 지역"
"369","2018-07-16 15:34",0.5,16,35.76,129.19,"경북"," 경주시 남남서쪽 9km 지역"
"370","2018-07-16 18:36",0.8,7,36.1,129.36,"경북"," 포항시 북구 북쪽 6km 지역"
"371","2018-07-17 8:11",1.5,14,34.81,125.35,"전남"," 신안군 흑산도 북북서쪽 21km 해역"
"372","2018-07-18 21:38",0.4,14,35.77,129.2,"경북"," 경주시 남쪽 8km 지역"
"373","2018-07-19 0:19",0.7,5,37.04,127.93,"충북"," 충주시 북쪽 5km 지역"
"374","2018-07-19 3:13",0.6,12,35.77,129.18,"경북"," 경주시 남남서쪽 10km 지역"
"375","2018-07-19 5:22",1.9,22,35.83,129.77,"경북"," 포항시 남구 동남동쪽 42km 해역"
"376","2018-07-19 14:18",1.8,11,34.25,124.83,"전남"," 신안군 흑산도 남서쪽 74km 해역"
"377","2018-07-19 17:10",1.6,24,35.84,129.79,"경북"," 포항시 남구 동남동쪽 43km 해역"
"378","2018-07-19 23:32",0.8,27,33.5,127.1,"제주"," 제주시 동쪽 53km 해역"
"379","2018-07-20 3:52",1.7,21,35.83,129.78,"경북"," 포항시 남구 동남동쪽 43km 해역"
"380","2018-07-20 7:22",1.8,18,36.57,129.58,"경북"," 영덕군 북동쪽 26km 해역"
"381","2018-07-20 8:18",1.2,23,35.83,129.79,"경북"," 포항시 남구 동남동쪽 44km 해역"
"382","2018-07-20 20:05",1.3,6,36.14,129.37,"경북"," 포항시 북구 북쪽 11km 지역"
"383","2018-07-20 20:50",0.7,15,35.77,129.2,"경북"," 경주시 남쪽 8km 지역"
"384","2018-07-21 15:51",1.7,5,38.54,127.68,"북한"," 강원 회양 남남동쪽 19km 지역"
"385","2018-07-22 0:27",1.6,15,38.52,127.68,"북한"," 강원 회양 남남동쪽 22km 지역"
"386","2018-07-22 10:25",1.2,11,35.75,129.18,"경북"," 경주시 남남서쪽 10km 지역"
"387","2018-07-22 16:43",1.4,16,36.67,127.76,"충북"," 괴산군 남쪽 16km 지역"
"388","2018-07-22 18:59",1,7,36.09,129.34,"경북"," 포항시 북구 북북서쪽 6km 지역"
"389","2018-07-22 23:54",1.6,8,38.55,127.67,"북한"," 강원 회양 남남동쪽 18km 지역"
"390","2018-07-23 1:39",1.9,13,34.83,128,"경남"," 남해군 동쪽 10km 지역"
"391","2018-07-23 5:21",1.2,12,35.77,129.2,"경북"," 경주시 남쪽 8km 지역"
"392","2018-07-23 11:24",1,11,35.71,129.4,"경북"," 경주시 남동쪽 22km 지역"
"393","2018-07-24 19:46",1.4,0,38.53,127.68,"북한"," 강원 회양 남남동쪽 21km 지역"
"394","2018-07-25 1:34",1.7,15,36.51,126.01,"충남"," 태안군 남서쪽 37km 해역"
"395","2018-07-25 3:35",1,13,35.71,129.4,"경북"," 경주시 남동쪽 22km 지역"
"396","2018-07-25 3:38",0.6,10,35.71,129.39,"경북"," 경주시 남동쪽 21km 지역"
"397","2018-07-26 20:35",1.1,11,36.09,129.33,"경북"," 포항시 북구 북북서쪽 6km 지역"
"398","2018-07-26 21:48",1.8,19,36.93,130.15,"경북"," 울진군 동쪽 67km 해역"
"399","2018-07-26 22:09",1.9,20,36.92,130.11,"경북"," 울진군 동쪽 64km 해역"
"400","2018-07-27 1:16",1.5,6,38.53,127.69,"북한"," 강원 회양 남남동쪽 21km 지역"
"401","2018-07-27 2:37",1.3,13,36.48,128.85,"경북"," 안동시 남동쪽 15km 지역"
"402","2018-07-27 10:19",1.5,10,36.14,129.37,"경북"," 포항시 북구 북쪽 11km 지역"
"403","2018-07-27 18:23",1.9,9,33.43,127.61,"전남"," 여수시 거문도 남남동쪽 72km 해역"
"404","2018-07-27 23:15",1,7,36.09,129.33,"경북"," 포항시 북구 북북서쪽 6km 지역"
"405","2018-07-28 8:04",1,8,36.41,128.34,"경북"," 의성군 서쪽 33km 지역"
"406","2018-07-28 20:03",1.4,12,38.55,128.96,"강원"," 고성군 동북동쪽 47km 해역"
"407","2018-07-30 3:26",1.5,12,36.42,129.22,"경북"," 영덕군 서쪽 13km 지역"
"408","2018-07-30 9:58",1.4,10,36.12,129.35,"경북"," 포항시 북구 북쪽 9km 지역"
"409","2018-07-30 16:02",1.2,8,36.42,129.21,"경북"," 영덕군 서쪽 13km 지역"
"410","2018-07-30 22:20",1,6,36.3,127.96,"경북"," 상주시 남서쪽 22km 지역"
"411","2018-07-31 13:00",1.3,12,35.77,129.19,"경북"," 경주시 남남서쪽 8km 지역"
"412","2018-07-31 22:00",1.3,7,36.34,127.25,"충남"," 공주시 남동쪽 17km 지역"
"413","2018-08-01 6:33",1.3,13,35.77,129.2,"경북"," 경주시 남쪽 8km 지역"
"414","2018-08-01 23:17",1.1,7,36.07,129.32,"경북"," 포항시 북구 북서쪽 4km 지역"
"415","2018-08-02 0:34",0.6,6,36.42,129.21,"경북"," 영덕군 서쪽 14km 지역"
"416","2018-08-03 16:32",0.7,11,35.76,129.18,"경북"," 경주시 남남서쪽 9km 지역"
"417","2018-08-03 20:05",1.7,13,36.46,126.62,"충남"," 보령시 북쪽 14km 지역"
"418","2018-08-06 1:04",0.6,11,35.77,129.18,"경북"," 경주시 남남서쪽 8km 지역"
"419","2018-08-06 1:54",1.9,8,33.71,124.96,"전남"," 신안군 흑산도 남남서쪽 115km 해역"
"420","2018-08-06 23:55",1.1,13,35.76,129.19,"경북"," 경주시 남남서쪽 9km 지역"
"421","2018-08-07 6:23",1.8,24,35.83,129.8,"경북"," 포항시 남구 동남동쪽 44km 해역"
"422","2018-08-08 4:46",0.9,12,35.72,129.41,"경북"," 경주시 남동쪽 22km 지역"
"423","2018-08-10 0:14",1.2,5,36,126.91,"전북"," 군산시 동북동쪽 16km 지역"
"424","2018-08-11 7:34",1.1,4,36.82,128.41,"충북"," 단양군 남남동쪽 19km 지역"
"425","2018-08-11 8:04",1.2,4,36.82,128.41,"충북"," 단양군 남남동쪽 19km 지역"
"426","2018-08-11 13:00",1.1,7,36.12,129.38,"경북"," 포항시 북구 북쪽 9km 지역"
"427","2018-08-11 21:25",0.9,12,36.05,127.04,"전북"," 익산시 북북동쪽 14km 지역"
"428","2018-08-12 15:04",1.6,12,36.58,128.79,"경북"," 안동시 동북동쪽 6km 지역"
"429","2018-08-13 2:04",1.3,5,35.93,127.54,"전북"," 진안군 북동쪽 19km 지역"
"430","2018-08-13 7:25",1.2,10,36.51,128.03,"경북"," 상주시 북서쪽 16km 지역"
"431","2018-08-14 7:37",1.4,12,35.76,129.19,"경북"," 경주시 남남서쪽 9km 지역"
"432","2018-08-16 1:19",1.2,10,36.08,129.33,"경북"," 포항시 북구 북서쪽 5km 지역"
"433","2018-08-16 1:38",1.2,9,36.08,129.33,"경북"," 포항시 북구 북서쪽 5km 지역"
"434","2018-08-17 1:31",1.3,14,36.17,129.42,"경북"," 포항시 북구 북북동쪽 15km 해역"
"435","2018-08-18 14:42",1.9,20,34.96,126.45,"전남"," 무안군 남서쪽 4km 지역"
"436","2018-08-18 17:54",1.5,19,35.65,129.55,"울산"," 북구 동북동쪽 19km 해역"
"437","2018-08-18 21:23",1.8,11,36.68,128.81,"경북"," 안동시 북북동쪽 14km 지역"
"438","2018-08-19 19:02",1.5,23,37.81,130.02,"강원"," 삼척시 동북동쪽 85km 해역"
"439","2018-08-21 7:57",1.8,15,36.47,128.61,"경북"," 안동시 남서쪽 15km 지역"
"440","2018-08-21 21:09",1.6,4,36.02,127.43,"전북"," 진안군 북쪽 25km 지역"
"441","2018-08-21 23:54",1.3,0,38.48,128.15,"북한"," 강원 회양 동남동쪽 54km 지역"
"442","2018-08-22 19:52",1.9,0,39.34,126.13,"북한"," 평안남도 성천 북북서쪽 13km 지역"
"443","2018-08-22 22:02",0.9,7,36.45,128.85,"경북"," 안동시 남동쪽 17km 지역"
"444","2018-08-23 7:23",1.8,9,35.68,129.37,"경북"," 경주시 남동쪽 22km 지역"
"445","2018-08-23 10:40",1.8,7,35.97,128.1,"경북"," 김천시 남쪽 19km 지역"
"446","2018-08-25 7:15",1.2,13,35.31,128.09,"경남"," 진주시 북쪽 15km 지역"
"447","2018-08-25 23:04",0.9,8,35.69,129.46,"경북"," 경주시 남동쪽 28km 지역"
"448","2018-08-27 6:38",1.8,2,37.64,124.7,"인천"," 옹진군 백령도 남쪽 35km 해역"
"449","2018-08-28 6:31",1.3,11,37.15,128.36,"충북"," 단양군 북쪽 18km 지역"
"450","2018-08-28 7:06",1.3,16,35.76,129.19,"경북"," 경주시 남남서쪽 9km 지역"
"451","2018-08-28 17:59",1.8,12,38.21,128.88,"강원"," 속초시 동쪽 25km 해역"
"452","2018-08-28 19:20",1,16,36.06,129.27,"경북"," 경주시 북북동쪽 25km 지역"
"453","2018-08-29 9:52",1.3,14,37.57,126.31,"인천"," 강화군 남서쪽 27km 해역"
"454","2018-08-29 20:20",1.7,11,35.76,129.19,"경북"," 경주시 남남서쪽 9km 지역"
"455","2018-08-29 20:51",1.3,15,36.25,127.81,"충북"," 영동군 북북동쪽 9km 지역"
"456","2018-08-30 12:15",1.7,15,35.72,128.55,"경북"," 청도군 서북서쪽 18km 지역"
"457","2018-08-30 12:50",1.2,14,35.75,129.2,"경북"," 경주시 남쪽 10km 지역"
"458","2018-08-30 14:37",1.6,12,35.56,126.35,"전남"," 영광군 북북서쪽 35km 해역"
"459","2018-08-31 17:13",1.2,7,35.75,128.25,"경북"," 고령군 북북서쪽 3km 지역"
"460","2018-08-31 20:05",1.2,19,36.06,129.26,"경북"," 경주시 북북동쪽 25km 지역"
"461","2018-09-02 22:31",1.8,0,38.01,124.96,"인천"," 옹진군 백령도 동북동쪽 25km 해역"
"462","2018-09-03 4:01",1,12,36.39,127.08,"충남"," 공주시 남남서쪽 7km 지역"
"463","2018-09-03 12:06",1.7,24,35.78,130.01,"울산"," 동구 동북동쪽 62km 해역"
"464","2018-09-03 21:55",1.7,13,36.27,127.11,"충남"," 논산시 북쪽 9km 지역"
"465","2018-09-04 10:07",1.3,6,36.64,128.24,"경북"," 문경시 북동쪽 8km 지역"
"466","2018-09-05 1:36",1.8,0,33.72,125.54,"제주"," 제주시 서북서쪽 95km 해역"
"467","2018-09-06 1:29",1.2,5,35.55,128.86,"경남"," 밀양시 동북동쪽 11km 지역"
"468","2018-09-06 9:29",1.2,3,35.74,127.96,"경남"," 거창군 북동쪽 7km 지역"
"469","2018-09-06 10:07",1.6,7,36.14,129.37,"경북"," 포항시 북구 북쪽 11km 지역"
"470","2018-09-06 18:43",1.8,7,37.32,128.83,"강원"," 정선군 동남동쪽 16km 지역"
"471","2018-09-06 23:51",1,14,35.87,128.5,"대구"," 달성군 북북동쪽 12km 지역"
"472","2018-09-07 2:17",1,5,35.76,127.2,"전북"," 완주군 남남동쪽 16km 지역"
"473","2018-09-08 5:52",1,7,36.12,129.36,"경북"," 포항시 북구 북쪽 9km 지역"
"474","2018-09-08 19:01",1.1,4,36.13,129.38,"경북"," 포항시 북구 북쪽 10km 지역"
"475","2018-09-09 3:59",1.2,14,36.65,128.6,"경북"," 안동시 북서쪽 15km 지역"
"476","2018-09-09 11:30",1.8,14,36.53,125.78,"충남"," 태안군 서격렬비도 동남동쪽 23km 해역"
"477","2018-09-10 9:32",0.7,6,38.13,127.09,"경기"," 연천군 북북동쪽 4km 지역"
"478","2018-09-15 7:37",1.1,10,36.2,127.34,"대전"," 서구 남남서쪽 18km 지역"
"479","2018-09-15 8:05",1.1,9,34.99,127.37,"전남"," 순천시 서북서쪽 12km 지역"
"480","2018-09-16 5:55",1.3,20,35.5,129.85,"울산"," 동구 동쪽 39km 해역"
"481","2018-09-16 5:58",0.9,13,35.74,129.18,"경북"," 경주시 남남서쪽 11km 지역"
"482","2018-09-16 19:18",0.8,11,35.76,129.18,"경북"," 경주시 남남서쪽 9km 지역"
"483","2018-09-16 19:21",0.8,12,35.75,129.18,"경북"," 경주시 남남서쪽 10km 지역"
"484","2018-09-17 14:10",1.1,7,35.75,129.17,"경북"," 경주시 남남서쪽 11km 지역"
"485","2018-09-17 20:40",1.2,13,36.41,127.25,"세종","시 남쪽 21km 지역"
"486","2018-09-20 6:41",1.9,12,35.62,125.73,"전북"," 군산시 어청도 남남서쪽 60km 해역"
"487","2018-09-21 4:39",1.8,21,38.66,125.97,"북한"," 황해북도 사리원 북동쪽 25km 지역"
"488","2018-09-21 8:11",1.8,10,38.63,127.52,"북한"," 강원 회양 남서쪽 11km 지역"
"489","2018-09-22 0:52",1.2,6,36.13,129.37,"경북"," 포항시 북구 북쪽 10km 지역"
"490","2018-09-23 0:27",1.4,6,36.13,129.37,"경북"," 포항시 북구 북쪽 10km 지역"
